conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,label,clean,normal,lemma,stem,stop,token,tokening
"1,97588E+18",Wed Oct 08 12:15:07 +0000 2025,5,@DjolaFix @rvviz7 @vicko_twitt @Logika_saya @eddesign_ @PrabawantaSri @bonapasogit24 @ebe_ganzo @rikiAiza @artchitex @Maudy_Apain @albert_morafia Beliau ga perlu jd fans emyu utk mengakui militansi fans emyu = anggota ormas... cukup melihat saja ormas kan gtu.. ditindas koar koar dpt tropi koar koar (eh itu buzzer atau ormas yg begitu ya?!) https://t.co/F18rcL7dw4,"1,9759E+18",https://pbs.twimg.com/media/G2vMh08bYAA2q3m.jpg,DjolaFix,in,,0,1,0,https://x.com/undefined/status/1975897745782423852,1339383991,,negative,beliau ga perlu jd fans emyu utk mengakui militansi fans emyu anggota ormas cukup melihat saja ormas kan gtu ditindas koar koar dpt tropi koar koar eh itu buzzer atau ormas yg begitu ya,beliau tidak perlu jd fans emyu utk mengakui militansi fans emyu anggota organisasi masyarakat cukup melihat saja organisasi masyarakat kan gtu ditindas koar koar dpt tropi koar koar eh itu buzzer atau organisasi masyarakat yang begitu ya,beliau tidak perlu jd fans emyu utk aku militansi fans emyu anggota organisasi masyarakat cukup lihat saja organisasi masyarakat kan gtu tindas koar koar dpt tropi koar koar eh itu buzzer atau organisasi masyarakat yang begitu ya,beliau tidak perlu jd fans emyu utk aku militansi fans emyu anggota organisasi masyarakat cukup lihat saja organisasi masyarakat kan gtu tindas koar koar dpt tropi koar koar eh itu buzzer atau organisasi masyarakat yang begitu ya,beliau perlu fans emyu aku militansi fans emyu anggota organisasi masyarakat cukup lihat organisasi masyarakat gtu tindas koar koar dpt tropi koar koar eh buzzer organisasi masyarakat,"[308, 314, 365, 868, 106, 1208, 365, 868, 37, 3, 2, 547, 291, 3, 2, 1209, 2003, 679, 679, 548, 2004, 679, 679, 306, 443, 3, 2]","['beliau', 'perlu', 'fans', 'emyu', 'aku', 'militansi', 'fans', 'emyu', 'anggota', 'organisasi', 'masyarakat', 'cukup', 'lihat', 'organisasi', 'masyarakat', 'gtu', 'tindas', 'koar', 'koar', 'dpt', 'tropi', 'koar', 'koar', 'eh', 'buzzer', 'organisasi', 'masyarakat']"
"1,97586E+18",Wed Oct 08 12:14:32 +0000 2025,0,@OposisiCerdas kok kayak takut KPK menyeret Yakult karena dia dibarisan Ormas keagamaan? memang nya ada Ormas keagamaan bersih total dari oknum2 berotak culas?,"1,9759E+18",,OposisiCerdas,in,,0,0,0,https://x.com/undefined/status/1975897600051347467,708439452,,negative,kok kayak takut kpk menyeret yakult karena dia dibarisan ormas keagamaan memang nya ada ormas keagamaan bersih total dari oknum berotak culas,kok kayak takut kpk menyeret yakult karena dia dibarisan organisasi masyarakat keagamaan memang nya ada organisasi masyarakat keagamaan bersih total dari oknum berotak culas,kok kayak takut kpk seret yakult karena dia baris organisasi masyarakat agama ang nya ada organisasi masyarakat agama bersih total dari oknum otak culas,kok kayak takut kpk seret yakult karena dia baris organisasi masyarakat agama ang nya ada organisasi masyarakat agama bersih total dari oknum otak culas,kayak takut kpk seret yakult baris organisasi masyarakat agama organisasi masyarakat agama bersih total oknum otak culas,"[39, 62, 671, 1210, 2005, 1211, 3, 2, 9, 3, 2, 9, 315, 1212, 210, 549, 1213]","['kayak', 'takut', 'kpk', 'seret', 'yakult', 'baris', 'organisasi', 'masyarakat', 'agama', 'organisasi', 'masyarakat', 'agama', 'bersih', 'total', 'oknum', 'otak', 'culas']"
"1,9759E+18",Wed Oct 08 12:13:10 +0000 2025,0,Koperasi-Ormas Siap Garap Tambang Non-Batubara Ini Tanggapan Perusahaan Nikel https://t.co/hn36D78tQf,"1,9759E+18",,,in,,0,0,0,https://x.com/undefined/status/1975897252787900781,1303115408,,positive,koperasi ormas siap garap tambang non batubara ini tanggapan perusahaan nikel,koperasi organisasi masyarakat siap garap tambang non batubara ini tanggapan perusahaan nikel,koperasi organisasi masyarakat siap garap tambang non batubara ini tanggap usaha nikel,koperasi organisasi masyarakat siap garap tambang non batubara ini tanggap usaha nikel,koperasi organisasi masyarakat siap garap tambang non batubara tanggap usaha nikel,"[1214, 3, 2, 197, 2006, 54, 230, 2007, 2008, 99, 1215]","['koperasi', 'organisasi', 'masyarakat', 'siap', 'garap', 'tambang', 'non', 'batubara', 'tanggap', 'usaha', 'nikel']"
"1,9759E+18",Wed Oct 08 12:11:29 +0000 2025,0,Koramil 0830-09/Gubeng gelar apel patroli gabungan bersama Ormas dan KBT perkuat kondusivitas wilayah. #TNI #Surabaya #Koramil083009 #Komsos #PatroliGabungan Simak selengkapnya disini https://t.co/NvHFv3WaTU https://t.co/YE2KSNqfJx,"1,9759E+18",https://pbs.twimg.com/media/G2vLsFcaoAAfgPw.jpg,,in,,0,0,0,https://x.com/undefined/status/1975896830291693959,3193875739,,positive,koramil gubeng gelar apel patroli gabungan bersama ormas dan kbt perkuat kondusivitas wilayah tni surabaya koramil komsos patroligabungan simak selengkapnya disini,koramil gubeng gelar apel patroli gabungan bersama organisasi masyarakat dan kbt perkuat kondusivitas wilayah tni surabaya koramil komsos patroligabungan simak selengkapnya disini,koramil gubeng gelar apel patroli gabung sama organisasi masyarakat dan kbt kuat kondusivitas wilayah tni surabaya koramil komsos patroligabung simak lengkap sini,koramil gubeng gelar apel patroli gabung sama organisasi masyarakat dan kbt kuat kondusivitas wilayah tni surabaya koramil komsos patroligabung simak lengkap sini,koramil gubeng gelar apel patroli gabung sama organisasi masyarakat kbt kuat kondusivitas wilayah tni surabaya koramil komsos patroligabung simak lengkap sini,"[136, 1216, 313, 2009, 88, 109, 4, 3, 2, 1217, 96, 2010, 121, 124, 2011, 136, 1218, 2012, 2013, 680, 137]","['koramil', 'gubeng', 'gelar', 'apel', 'patroli', 'gabung', 'sama', 'organisasi', 'masyarakat', 'kbt', 'kuat', 'kondusivitas', 'wilayah', 'tni', 'surabaya', 'koramil', 'komsos', 'patroligabung', 'simak', 'lengkap', 'sini']"
"1,9759E+18",Wed Oct 08 12:09:37 +0000 2025,0,Jadi inget lagi sama yg milih paslon krn ngikut kata gurunya. Dulu mikirnya knp harus ngikut guru? Kan ga wajib? Tp setelah mencari lbh byk ttg ormas itu baru ngeh ternyata itu krn ajaran dan kulturnya memang manut guru/kiyainya. Dan pas sadar yaudahlah tak terselamatkan,"1,9759E+18",,,in,,0,0,0,https://x.com/undefined/status/1975896360844165382,"1,20826E+18",,negative,jadi inget lagi sama yg milih paslon krn ngikut kata gurunya dulu mikirnya knp harus ngikut guru kan ga wajib tp setelah mencari lbh byk ttg ormas itu baru ngeh ternyata itu krn ajaran dan kulturnya memang manut guru kiyainya dan pas sadar yaudahlah tak terselamatkan,jadi inget lagi sama yang milih paslon karena ngikut kata gurunya dulu mikirnya knp harus ngikut guru kan tidak wajib tapi setelah mencari lbh byk ttg organisasi masyarakat itu baru ngeh ternyata itu karena ajaran dan kulturnya memang manut guru kiyainya dan pas sadar yaudahlah tak terselamatkan,jadi inget lagi sama yang milih paslon karena ngikut kata guru dulu mikir knp harus ngikut guru kan tidak wajib tapi telah cari lbh byk ttg organisasi masyarakat itu baru ngeh nyata itu karena ajar dan kultur ang manut guru kiyai dan pas sadar yaudah tak selamat,jadi inget lagi sama yang milih paslon karena ngikut kata guru dulu mikir knp harus ngikut guru kan tidak wajib tapi telah cari lbh byk ttg organisasi masyarakat itu baru ngeh nyata itu karena ajar dan kultur ang manut guru kiyai dan pas sadar yaudah tak selamat,inget sama milih paslon ngikut kata guru dulu mikir knp ngikut guru wajib cari lbh byk ttg organisasi masyarakat baru ngeh nyata ajar kultur manut guru kiyai pas sadar yaudah selamat,"[1219, 4, 1141, 2014, 810, 82, 373, 60, 653, 550, 810, 373, 869, 169, 681, 682, 853, 3, 2, 31, 2015, 119, 110, 2016, 1220, 373, 516, 134, 870, 871, 683]","['inget', 'sama', 'milih', 'paslon', 'ngikut', 'kata', 'guru', 'dulu', 'mikir', 'knp', 'ngikut', 'guru', 'wajib', 'cari', 'lbh', 'byk', 'ttg', 'organisasi', 'masyarakat', 'baru', 'ngeh', 'nyata', 'ajar', 'kultur', 'manut', 'guru', 'kiyai', 'pas', 'sadar', 'yaudah', 'selamat']"
"1,97588E+18",Wed Oct 08 12:07:35 +0000 2025,4,@DjolaFix @rvviz7 @vicko_twitt @Logika_saya @eddesign_ @PrabawantaSri @bonapasogit24 @ebe_ganzo @rikiAiza @artchitex @Maudy_Apain @albert_morafia Hanya anggota ormas yg bisa mengalahkan militansi fans emyu opa Pram pasti setuju kalau beliau masih ada ,"1,9759E+18",,DjolaFix,in,,0,3,0,https://x.com/undefined/status/1975895849956987074,1339383991,,positive,hanya anggota ormas yg bisa mengalahkan militansi fans emyu opa pram pasti setuju kalau beliau masih ada,hanya anggota organisasi masyarakat yang bisa mengalahkan militansi fans emyu opa pram pasti setuju kalau beliau masih ada,hanya anggota organisasi masyarakat yang bisa alah militansi fans emyu opa pram pasti tuju kalau beliau masih ada,hanya anggota organisasi masyarakat yang bisa alah militansi fans emyu opa pram pasti tuju kalau beliau masih ada,anggota organisasi masyarakat alah militansi fans emyu opa pram tuju kalau beliau,"[37, 3, 2, 2017, 1208, 365, 868, 2018, 2019, 225, 5, 308]","['anggota', 'organisasi', 'masyarakat', 'alah', 'militansi', 'fans', 'emyu', 'opa', 'pram', 'tuju', 'kalau', 'beliau']"
"1,97576E+18",Wed Oct 08 12:05:02 +0000 2025,10,@zhil_arf Salah satu praktik rent seeking yamg paling dekat dengan kita ya ormas-ormas minta jatah ini. Minta ke umkm perusahaan-perusahaan pendatang yang mau bangun rumah di tempat perantauannya dsbnya.,"1,9759E+18",,zhil_arf,in,,0,0,1,https://x.com/undefined/status/1975895207972667421,"1,87834E+18",,negative,salah satu praktik rent seeking yamg paling dekat dengan kita ya ormas ormas minta jatah ini minta ke umkm perusahaan perusahaan pendatang yang mau bangun rumah di tempat perantauannya dsbnya,salah satu praktik rent seeking yamg paling dekat dengan kita ya organisasi masyarakat organisasi masyarakat minta jatah ini minta ke umkm perusahaan perusahaan pendatang yang mau bangun rumah di tempat perantauannya dsbnya,salah satu praktik rent eking yamg paling dekat deng kita ya organisasi masyarakat organisasi masyarakat minta jatah ini minta ke umkm usaha usaha datang yang mau bangun rumah di tempat antauan dsbnya,salah satu praktik rent eking yamg paling dekat deng kita ya organisasi masyarakat organisasi masyarakat minta jatah ini minta ke umkm usaha usaha datang yang mau bangun rumah di tempat antauan dsbnya,salah satu praktik rent eking yamg paling dekat organisasi masyarakat organisasi masyarakat minta jatah minta umkm usaha usaha datang mau bangun rumah tempat antauan dsbnya,"[73, 22, 2020, 2021, 2022, 2023, 44, 237, 3, 2, 3, 2, 36, 98, 36, 824, 99, 99, 146, 17, 21, 66, 182, 2024, 1221]","['salah', 'satu', 'praktik', 'rent', 'eking', 'yamg', 'paling', 'dekat', 'organisasi', 'masyarakat', 'organisasi', 'masyarakat', 'minta', 'jatah', 'minta', 'umkm', 'usaha', 'usaha', 'datang', 'mau', 'bangun', 'rumah', 'tempat', 'antauan', 'dsbnya']"
"1,9759E+18",Wed Oct 08 12:04:19 +0000 2025,0,Di antaranya dosa kita banyak yang sudah sombong egois merasa elit. Jangankan sudah jadi menteri baru ketum Ormas saja sudah tidak terima silaturahmi'i? Bayangin aja. Apa gak kena kutuk negeri ini?,"1,9759E+18",,,in,,0,0,0,https://x.com/undefined/status/1975895026019520917,"1,6646E+18",,negative,di antaranya dosa kita banyak yang sudah sombong egois merasa elit jangankan sudah jadi menteri baru ketum ormas saja sudah tidak terima silaturahmi i bayangin aja apa gak kena kutuk negeri ini,di antaranya dosa kita banyak yang sudah sombong egois merasa elit jangankan sudah jadi menteri baru ketum organisasi masyarakat saja sudah tidak terima silaturahmi i bayangin saja apa gak kena kutuk negeri ini,di antara dosa kita banyak yang sudah sombong egois rasa elit jangan sudah jadi teri baru tum organisasi masyarakat saja sudah tidak terima silaturahmi i bayangin saja apa gak kena kutuk negeri ini,di antara dosa kita banyak yang sudah sombong egois rasa elit jangan sudah jadi teri baru tum organisasi masyarakat saja sudah tidak terima silaturahmi i bayangin saja apa gak kena kutuk negeri ini,dosa banyak sombong egois rasa elit jangan teri baru tum organisasi masyarakat terima silaturahmi bayangin kena kutuk negeri,"[684, 13, 685, 872, 132, 1222, 873, 148, 31, 686, 3, 2, 444, 359, 1223, 149, 1224, 122]","['dosa', 'banyak', 'sombong', 'egois', 'rasa', 'elit', 'jangan', 'teri', 'baru', 'tum', 'organisasi', 'masyarakat', 'terima', 'silaturahmi', 'bayangin', 'kena', 'kutuk', 'negeri']"
"1,97586E+18",Wed Oct 08 12:04:12 +0000 2025,0,@DS_yantie Di antaranya dosa kita banyak yang sudah sombong egois merasa elit. Jangankan sudah jadi menteri baru ketum Ormas saja sudah tidak terima silaturahmi'i? Bayangin aja. Apa gak kena kutuk negeri ini?,"1,97589E+18",,DS_yantie,in,,0,0,0,https://x.com/undefined/status/1975894996890136708,"1,6646E+18",,negative,di antaranya dosa kita banyak yang sudah sombong egois merasa elit jangankan sudah jadi menteri baru ketum ormas saja sudah tidak terima silaturahmi i bayangin aja apa gak kena kutuk negeri ini,di antaranya dosa kita banyak yang sudah sombong egois merasa elit jangankan sudah jadi menteri baru ketum organisasi masyarakat saja sudah tidak terima silaturahmi i bayangin saja apa gak kena kutuk negeri ini,di antara dosa kita banyak yang sudah sombong egois rasa elit jangan sudah jadi teri baru tum organisasi masyarakat saja sudah tidak terima silaturahmi i bayangin saja apa gak kena kutuk negeri ini,di antara dosa kita banyak yang sudah sombong egois rasa elit jangan sudah jadi teri baru tum organisasi masyarakat saja sudah tidak terima silaturahmi i bayangin saja apa gak kena kutuk negeri ini,dosa banyak sombong egois rasa elit jangan teri baru tum organisasi masyarakat terima silaturahmi bayangin kena kutuk negeri,"[684, 13, 685, 872, 132, 1222, 873, 148, 31, 686, 3, 2, 444, 359, 1223, 149, 1224, 122]","['dosa', 'banyak', 'sombong', 'egois', 'rasa', 'elit', 'jangan', 'teri', 'baru', 'tum', 'organisasi', 'masyarakat', 'terima', 'silaturahmi', 'bayangin', 'kena', 'kutuk', 'negeri']"
"1,97584E+18",Wed Oct 08 12:03:12 +0000 2025,0,@NarasiNewsroom Lebih rela duit rakyat dipakai buat renov sekolah-sekolah negeri yang seharusnya diperbaiki lha ini malah kepake buat bangun ulang pesantren. Cak Imin ini bisa ndak sih bedain antara kebutuhan negara dan ormas? :-/,"1,97589E+18",,NarasiNewsroom,in,,0,0,0,https://x.com/undefined/status/1975894746079113432,97234890,,negative,lebih rela duit rakyat dipakai buat renov sekolah sekolah negeri yang seharusnya diperbaiki lha ini malah kepake buat bangun ulang pesantren cak imin ini bisa ndak sih bedain antara kebutuhan negara dan ormas,lebih rela duit rakyat dipakai buat renov sekolah sekolah negeri yang seharusnya diperbaiki lha ini malah kepake buat bangun ulang pesantren cak imin ini bisa ndak sih bedain antara kebutuhan negara dan organisasi masyarakat,lebih rela duit rakyat pakai buat renov kolah kolah negeri yang harus baik lha ini malah pake buat bangun ulang pesantren cak imin ini bisa ndak sih bedain antara butuh negara dan organisasi masyarakat,lebih rela duit rakyat pakai buat renov kolah kolah negeri yang harus baik lha ini malah pake buat bangun ulang pesantren cak imin ini bisa ndak sih bedain antara butuh negara dan organisasi masyarakat,lebih rela duit rakyat pakai buat renov kolah kolah negeri baik lha malah pake buat bangun ulang pesantren cak imin ndak bedain butuh negara organisasi masyarakat,"[40, 2025, 166, 61, 374, 18, 1225, 211, 211, 122, 116, 874, 32, 33, 18, 21, 2026, 35, 687, 875, 1226, 876, 238, 15, 3, 2]","['lebih', 'rela', 'duit', 'rakyat', 'pakai', 'buat', 'renov', 'kolah', 'kolah', 'negeri', 'baik', 'lha', 'malah', 'pake', 'buat', 'bangun', 'ulang', 'pesantren', 'cak', 'imin', 'ndak', 'bedain', 'butuh', 'negara', 'organisasi', 'masyarakat']"
"1,97583E+18",Wed Oct 08 12:00:48 +0000 2025,0,@serabutannn @__stanzalit__ Gemes kali walikota malang sama gubernurnya afk karena sahara terafiliasi dengan ormas,"1,97589E+18",,serabutannn,in,,0,1,0,https://x.com/undefined/status/1975894144309711273,"1,68317E+18",,negative,gemes kali walikota malang sama gubernurnya afk karena sahara terafiliasi dengan ormas,gemes kali walikota malang sama gubernurnya afk karena sahara terafiliasi dengan organisasi masyarakat,gemes kali walikota malang sama gubernur afk karena sahara afiliasi deng organisasi masyarakat,gemes kali walikota malang sama gubernur afk karena sahara afiliasi deng organisasi masyarakat,gemes kali walikota malang sama gubernur afk sahara afiliasi organisasi masyarakat,"[2027, 41, 239, 229, 4, 305, 2028, 375, 100, 3, 2]","['gemes', 'kali', 'walikota', 'malang', 'sama', 'gubernur', 'afk', 'sahara', 'afiliasi', 'organisasi', 'masyarakat']"
"1,97578E+18",Wed Oct 08 11:53:52 +0000 2025,0,@goonyil Takut diarak ormas ,"1,97589E+18",,goonyil,in,,0,0,0,https://x.com/undefined/status/1975892395683389699,"1,4163E+18",,neutral,takut diarak ormas,takut diarak organisasi masyarakat,takut arak organisasi masyarakat,takut arak organisasi masyarakat,takut arak organisasi masyarakat,"[62, 2029, 3, 2]","['takut', 'arak', 'organisasi', 'masyarakat']"
"1,97578E+18",Wed Oct 08 11:51:07 +0000 2025,1,@muhammadiyah Ketika ormas agama tidak ikut campur perkara tambang,"1,97589E+18",,muhammadiyah,in,,0,0,0,https://x.com/undefined/status/1975891703824605213,"1,24336E+18",,positive,ketika ormas agama tidak ikut campur perkara tambang,ketika organisasi masyarakat agama tidak ikut campur perkara tambang,tika organisasi masyarakat agama tidak ikut campur kara tambang,tika organisasi masyarakat agama tidak ikut campur kara tambang,tika organisasi masyarakat agama ikut campur kara tambang,"[376, 3, 2, 9, 38, 1121, 846, 54]","['tika', 'organisasi', 'masyarakat', 'agama', 'ikut', 'campur', 'kara', 'tambang']"
"1,97589E+18",Wed Oct 08 11:43:03 +0000 2025,1,Kekuatan ormas itu besar sekali di politik ,"1,97589E+18",,,in,,0,1,0,https://x.com/undefined/status/1975889675299741716,"1,40435E+18",,positive,kekuatan ormas itu besar sekali di politik,kekuatan organisasi masyarakat itu besar sekali di politik,kuat organisasi masyarakat itu besar kali di politik,kuat organisasi masyarakat itu besar kali di politik,kuat organisasi masyarakat besar kali politik,"[96, 3, 2, 29, 41, 74]","['kuat', 'organisasi', 'masyarakat', 'besar', 'kali', 'politik']"
"1,97583E+18",Wed Oct 08 11:41:40 +0000 2025,1,@kompascom APBN kenapa dipake buat kepentingan Ormas?,"1,97589E+18",,kompascom,in,,0,0,0,https://x.com/undefined/status/1975889327399043209,586489415,,negative,apbn kenapa dipake buat kepentingan ormas,apbn kenapa dipake buat kepentingan organisasi masyarakat,apbn napa pake buat penting organisasi masyarakat,apbn napa pake buat penting organisasi masyarakat,apbn pake buat penting organisasi masyarakat,"[175, 33, 18, 551, 3, 2]","['apbn', 'pake', 'buat', 'penting', 'organisasi', 'masyarakat']"
"1,97586E+18",Wed Oct 08 11:40:23 +0000 2025,8,@tanyarlfes Wkwkwkwk ini bapak bukan wali santri yg meninggal terindikasi afiliasi dg Ormas yg juga terbawa2 kasus Yai MIM. Ada indikasi biasalah cari nganu. https://t.co/fdnNc4COoi,"1,97589E+18",https://pbs.twimg.com/media/G2vElCqaAAEMex7.jpg,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1975889004756377746,"1,76888E+18",,negative,wkwkwkwk ini bapak bukan wali santri yg meninggal terindikasi afiliasi dg ormas yg juga terbawa kasus yai mim ada indikasi biasalah cari nganu,wkwkwkwk ini bapak bukan wali santri yang meninggal terindikasi afiliasi dengan organisasi masyarakat yang juga terbawa kasus yai mim ada indikasi biasalah cari nganu,wkwkwkwk ini bapak bukan wali santri yang inggal indikasi afiliasi deng organisasi masyarakat yang juga bawa kasus yai mim ada indikasi biasa cari nganu,wkwkwkwk ini bapak bukan wali santri yang inggal indikasi afiliasi deng organisasi masyarakat yang juga bawa kasus yai mim ada indikasi biasa cari nganu,wkwkwkwk bapak bukan wali santri inggal indikasi afiliasi organisasi masyarakat bawa kasus yai mim indikasi biasa cari nganu,"[552, 26, 12, 437, 223, 877, 862, 100, 3, 2, 183, 231, 438, 674, 862, 84, 169, 201]","['wkwkwkwk', 'bapak', 'bukan', 'wali', 'santri', 'inggal', 'indikasi', 'afiliasi', 'organisasi', 'masyarakat', 'bawa', 'kasus', 'yai', 'mim', 'indikasi', 'biasa', 'cari', 'nganu']"
